"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60"
"SRR12632451",56.5482360572224,-13.1983136949481,30.2380288842559,90.6137875020565,-2.66368333701099,-28.0276817589679,-2.74302658876189,4.20298801943624,20.927269182269,59.7919064439694,-12.4854030690405,36.7243492225863,-3.57955332565517,3.56300085065626,-41.5600935673194,-12.853120912007,-16.5420301577211,22.8136339348065,7.25430956547979,4.52918007095478,7.22246950475944,-14.1568881504056,8.79307427726354,3.43679104460132,-6.1514461244543,0.366796744145413,14.4532125535021,-9.44915190557989,-13.7976594122762,-3.49930682833762,4.33400769434004,-7.41635515687181,-2.74998722197105,-2.63681695643933,10.6988927937815,-4.97249603995069,2.20881839259692,-17.3054799497675,-15.9128071188937,21.6092352438756,0.30200648641573,27.5396135899348,-18.4486957816004,14.7400096099994,35.1496365387493,-5.28789806854899,-17.3035127131138,-43.998383720563,13.394244747653,-7.83251760507278,10.0713527260275,-18.5328545300206,-21.7214360162198,-35.7702171844716,10.7643874238455,-5.3167314843071,-8.36198881976181,1.99581034060637,1.16664228607245,-7.90775864928372e-14
"SRR12632424",109.212575686239,-9.82133326887382,-121.592040651138,-11.7045478716014,-29.2362870081528,-14.9407720657221,-0.907940023558621,-29.2823806083728,-0.11580769273104,-2.27757468685624,-19.411441912751,13.1358452643811,24.2552850455424,-5.48549733296239,-6.19731385793183,18.9172249297463,13.6663901806652,42.7418431671872,0.0706165190064742,-4.91533832732954,0.310444644591132,-3.46957445572632,24.8836173708192,2.98407144019966,0.816638426043012,-19.0181580662716,10.7160395655531,-4.65590892760252,-23.4614143361302,14.7080969997738,12.8104522577863,-0.531901891775347,-34.22138791348,-36.9947639792269,-7.02379419427985,1.0105889054271,-26.1789816496568,27.067125369888,-11.7974829923464,-24.3532811080555,-19.3707071407714,-28.5938534950535,19.9863002539573,-5.17505325732202,-14.4076193891081,-6.95508871448647,12.7756270817277,5.0764932073859,50.5517698628426,-5.10197702000926,13.3503375331979,6.61855245621735,-2.14623898675109,-7.24687419962573,14.2011084240093,-7.53040231708596,-9.34272589736343,0.866881336047927,-0.358568560763816,-2.58906394587366e-14
"SRR12632422",96.1419127698136,-19.9757519683817,-107.050309504253,-45.7720459522517,-17.9635887026726,-13.1525623372605,-32.3013737786864,-20.0713863425928,32.2430421122397,-27.3833775387948,124.786039434366,64.119856386711,1.74127265817265,93.1399654922585,-29.5355096917312,50.9643224931223,-29.6460292236248,-27.6390461203799,-20.6564033713686,-6.19400796399795,-16.7781520540242,12.1805489688858,-10.674569251231,13.3456265244328,3.4170425445926,-12.4403167931261,-3.79177110471713,-8.70458594274868,7.7424690270048,-16.4090962999248,-10.1442123081536,2.94379467819119,7.06759854979209,10.7369962452155,2.31054742589521,3.90714410172899,2.95676057857799,-4.88468149881985,-0.801892116241822,3.88507427260033,0.37724315229742,-1.50577409223062,1.46315972886925,3.66928680393687,-1.96378609978834,-0.0217996026639115,0.907329424732665,-1.4022139057995,0.885542056750825,0.159850469970645,0.585492938606082,-0.398542228684342,0.813261032633814,1.19556803219114,-1.19654230614017,-0.0458725909663295,-6.24923696064906,0.629651642493777,-0.986483532424764,-1.5710837578814e-13
"SRR12632421",87.3418423257491,-14.0144345846927,-114.571272829537,-29.243226311169,-68.1135989300121,17.004814546455,3.10064854442452,-8.66051683310349,26.4514766542062,-32.3591817558007,48.1555871763915,2.14731224394391,-11.5180362692067,-38.5042267529411,27.8507224084072,15.5165780738317,56.7157625588586,37.3363449277278,11.1727691956647,17.1584428962095,45.1785063785794,-38.4475642233325,3.59707684327244,-22.3171981998345,-24.9828184435259,35.8914584610393,23.5093004014332,-11.9404319018864,-35.1050423559236,0.412818566316244,-16.7505514179782,16.5057292415655,5.98787424879101,9.99622484620373,7.568364374137,-0.743124683379461,-1.03620570001024,1.67902259717479,-18.3434927854255,19.9445294581793,10.316399286859,1.27087011137512,-36.7404863278309,0.857564769363989,-9.88852022262851,-6.29525267572427,-5.4571010608023,3.64010498580374,-19.700907861923,2.83339979236307,-8.15672613016966,3.48458476047353,3.59104961652559,7.575065078281,-0.948815283450274,-0.323383608668333,-7.51624054209674,1.75718213127655,-1.10562461865217,-5.16400073743983e-14
"SRR12632443",-28.7322371551829,125.57840505842,42.2847511458218,-11.1139758480808,-1.85726568285471,50.3048980882002,5.2874605090692,-6.94468104718479,-59.499866419394,-14.8344461115647,-8.44052042966074,38.8421574820151,23.3595862363359,-23.5229035362163,-0.0915723160841496,22.7513891003581,-25.0387573082619,-7.95715900249328,30.8650773752013,-24.1961801702614,17.9443556675409,-13.4462105773422,32.6170614809363,-3.93221288458216,-24.3081002761349,-12.6320346113936,10.8328529474602,-1.69436397990907,15.4361183206715,-50.390045030899,-15.8911474656521,-2.90430210854169,3.10489653825466,-30.8809594695154,-1.4342007085423,-3.56139918922185,67.4098880570179,27.6002676262747,28.7438086253445,-6.05654228305682,3.1947211632172,-1.26488743994841,-14.0254157669293,-1.6519078993924,1.90283769903152,-0.708649648460665,3.95910218228017,4.42779847566046,2.40047638395096,-2.56350585107419,-2.63833022124703,1.45519267212676,-1.33917907090939,-2.27029107423872,2.43514865743371,-2.28051760883335,-13.949689509092,3.60658973533078,0.0334614181293923,-4.64955764861719e-13
"SRR12632442",-49.7611334873392,152.989136572876,25.5667718701476,-17.8709253029339,6.38372817531657,52.0130509916794,-4.46157074907325,2.02486945272459,-51.1161286601508,-17.3994803157501,1.68768605991626,32.0999618970471,42.4522456648572,-24.7222527763902,-4.97461925289336,14.287238775155,-21.0367768241511,-39.0523506820741,40.4959292933926,-26.4191000651384,-6.11428408542848,15.5323071990348,51.0905427531793,12.7723758614715,-10.0812970091674,22.9597846811255,9.81131354362866,10.4134468700546,-17.3523553069364,38.3243643777905,-11.4449047416515,6.84842837052921,6.30753885237845,48.6839629900053,-5.91811809663613,-8.85578812860825,-52.2765102593737,-16.4136081781412,-2.97124552269684,3.51426401655172,-4.31778346044139,4.24347466487862,9.66399300136875,3.30051272818253,0.409890682046047,7.21605142530698,-1.03480757351968,-4.96238627900578,-1.59044836060368,0.632771982611905,-1.32573711397914,4.34714663624421,3.4721599583134,-1.24341905737451,0.903911302180218,-0.202241170169693,-14.9267207841587,3.47993958851924,-0.811423602332607,-1.42046747628188e-13
"SRR12632441",-70.4569224171256,171.391431264855,52.7057539915747,-58.5352797854154,-30.3966527764413,80.73252341136,14.7195798950591,-13.1986329309283,-80.2264707772185,-36.3107613981945,17.972103105377,40.6619463387114,-45.732727266454,0.965336087743439,-36.6889247241146,-70.5817237602558,9.74246323109388,47.2334001140547,-57.9999963697804,20.7708902533052,-4.61972256695368,-6.92373103169851,-33.8279553457995,8.13582513264317,24.9062787764487,-9.67075090682783,-11.354713015657,-2.09723302917835,3.63320731399251,-1.24846724372111,15.615876135192,0.455600939745609,4.27692178555438,-0.721355698247451,2.06217511300635,6.52849842393737,-10.0453906860784,3.03691182940451,-15.1857705294028,2.85078320933757,1.86467815286506,1.96984638781807,2.59516648033253,-0.574385838547918,-1.38411127362426,-4.75481261213272,0.466827355711908,3.57235457141427,-1.47132891183982,0.459446741438594,-0.690509894650119,-0.913348973840405,-0.252351603404627,1.47768105566557,-0.435036096503623,-1.02222703054493,-17.5055131038391,4.69131961511344,0.633318509145433,-1.34147033759024e-13
"SRR26447755",52.797405690377,28.7881099797285,61.7114958095194,-36.5906882689628,-68.8617842512995,-19.7990322812269,55.2306347157199,-18.2899021454743,4.40258615883108,-25.1092743083451,16.3235488608568,-4.66369737379593,3.5789399171297,-16.2832094007842,-25.3080832931386,-5.03159954731593,-15.4523079892734,3.28985435639648,68.3266656980834,5.02446396899821,-14.1886375860107,14.4790857729495,-28.9609405058636,-48.4939640993917,74.4190345121239,-18.4875689305811,7.26099758092913,-10.2445213825449,-10.1487653046616,14.3566453458993,-51.5132685881125,-21.4859378745376,-9.44309543520801,-5.8525884885538,-7.23617258702165,-12.3431693473349,7.06040958224242,6.3543414951995,-4.8582701326718,10.4519836737391,-0.774341015214516,0.616291005533146,5.25025326634493,-1.12955950869157,-1.92380398027538,0.84973193516361,-7.20502292000077,-4.74448092915585,0.0394122605431826,2.50859953719356,4.84895239046182,0.457600042160935,2.17139305255821,0.612574416310598,0.172117375986605,-0.14488895518281,19.5656547761761,5.0923266577596,-4.35904658877034,-3.89870156557864e-13
"SRR26447754",42.3184213779628,-17.7591121166682,113.653770487811,-80.298693862995,-10.057015020746,-56.4355285475952,36.2135926275625,-40.3095179571533,-18.8014528009019,16.1370887000654,46.4153182311612,-31.9930749817717,12.2635987681349,-10.2081972344425,-9.03697415707674,-15.6313112413046,-36.8607333270559,25.8671722188568,-4.11024490647563,-19.2148156466192,1.92530244452151,-7.30175313313906,2.98825724669766,12.6595608348711,-39.4044358640041,9.97519106315346,6.4120404741498,-12.3315661905483,21.9271960558016,15.0741475092909,3.05397204390306,15.2418966410255,-2.595613375764,-13.7275675408743,11.1510893412233,-11.4332038069476,-14.1253746971174,-17.4241249902863,0.248208302281234,-42.883834762255,63.1231117099229,-10.7844272559007,-11.3785180662466,9.25644280006103,0.772406980010999,-2.64776395043969,5.7440268032315,-4.61275650995241,2.5134625018467,-2.30877213416101,1.43936083563915,2.9651589147271,0.929832048663053,-4.04195231228804,-1.4045304401108,-0.144773321645875,18.5907867496385,7.34800588336981,-2.34476342577203,-8.92737489835427e-15
"SRR26447745",61.1794733983763,-45.3113217710356,102.581136828934,-53.2542171150851,-1.65805328217211,-60.6330551531545,13.4935603985914,-57.2339601801595,-51.856204227312,26.4996343150965,30.1052762449846,-37.0899470211892,15.9743483724782,-3.67724464545977,-23.6136785407823,-4.84554859891002,-3.75660543009533,24.8360332260057,-21.5481223099408,-17.8618890781348,4.50552944217131,-4.4652787204679,14.5632820130749,4.15749138427463,-34.4304909081285,14.8519401406938,2.8607267593029,8.98808336043403,18.2246109021644,-3.11986935390001,-4.15532309289187,7.36665971308278,2.38826075868331,11.8118979723072,9.75785826486126,12.8231885992867,1.32625641911596,9.33595800587386,3.70102028466359,45.6438051958237,-69.2828491633124,0.301345286285101,8.90412010879623,-12.7256476038091,1.43752489801762,0.870959242170758,-0.624605462915707,11.2735147322212,-1.41970112092091,2.83685683913972,-0.567733518232969,-3.72099415442256,-3.25128021276299,1.25374304247806,0.24662640576904,3.40209276519068,19.7698170310037,7.11875757655824,-2.26091770946923,-2.44585276511222e-13
"SRR26447751",-95.0271410953216,59.8216658113114,-60.6496177676147,-19.0104201209231,-79.0546072254856,-7.36216050922755,39.1178764194614,83.9333294541214,-14.1102079479071,29.8492035369654,0.451866814911029,-56.3921910380019,14.3940784750371,61.6404304832048,18.2912677785486,-11.0408760798172,-22.5342874006065,-2.55395236075185,-0.508346131199591,99.310046331653,14.3608427195694,-19.902365646443,55.5840588958553,11.3937832830055,-2.71140779255282,-20.2204883757437,6.17956080584288,-3.44697439579234,11.2013873807367,5.81824277776937,-13.01232558184,0.327247444693568,2.44332957751053,3.3953836918107,-1.91336046615143,3.80650415815489,2.21562837272991,1.0098010363536,3.19891932644929,-1.44586797587467,-3.56003686712649,2.54438632645814,2.50454379217037,0.0609613107756788,-2.36072091901122,2.33211649009508,1.6449630741118,-1.7075297098323,1.47277556025151,-0.413193640481572,-0.312398356010193,-0.189835526723712,-0.196003783890602,-0.622411125420856,0.00449882453861706,1.4627463174899,4.83852873643767,7.80231931797505,-1.93346246934332,-7.55379916603238e-14
"SRR26447750",-128.3357842169,-60.063372313852,-6.88216042443167,-24.3425997737189,-56.2053772026839,-63.4620735400576,-112.823509926304,-10.6535548973184,-57.0769740235101,31.3316756970103,-19.0332161272258,66.5384714157623,-13.1542523009222,25.8357489952304,109.534939153249,-31.6466772696223,-13.0006004496546,18.056680030813,18.2848357220228,-12.6838326178221,-20.360615985437,15.2376123395544,-13.1549050389764,-23.1157757297878,-12.98091788395,-16.1574199264652,1.49049960164135,-16.9521109074925,-5.24144393828785,3.97895057447647,-3.65374429890348,0.768854107170339,-3.3194155999492,5.87477290140554,-0.7687637199994,-4.36712377666033,-1.62667473849154,-0.633879886821348,-6.09882174065998,4.93844162561943,-1.45678936538709,0.880732246154448,-3.9641095876161,0.474538495192066,0.933007440643192,0.0697352867587072,-1.27042351963822,1.28362641198684,1.99333274218024,-1.15527137292576,-0.747920112553412,-1.49059892636501,-1.63530306554894,-0.862407952836925,-1.10489436762364,0.339776208173987,7.63907604771123,7.12071470591644,-1.38709190388151,2.78339905377539e-14
"SRR26447749",-45.5956319892343,31.4125714610729,-33.2246918006444,-23.9293663847869,36.9200739490481,-0.682070419640649,-7.85411708144695,33.2617027816082,-67.770972591389,76.5259134991855,38.6330833196872,-13.7533557993266,32.3495384128958,-8.83872021184904,-13.9786372127006,40.4642101981113,42.5446337185125,-1.45001816641634,43.3079668023737,6.89721265906373,6.34773291796338,0.214928457633457,-28.3173159503878,-6.38414999805916,38.5389602742526,5.783029486411,-19.7966946442067,-13.6339312187712,-20.2697088966305,-17.1168091158946,73.2956064163111,20.2990993591917,6.60523880104852,16.5932433108023,14.78706127778,17.5782423057798,8.64316224623566,0.705332696341466,9.26077127377626,-14.0688339830123,0.00169300658260852,-1.91058952384771,-1.39989976087832,-0.358176643379474,-0.438424007635118,2.73225512126097,-3.00702298542222,-8.82883397194918,1.79205993907746,-1.0443563277364,0.649255520327443,2.89593900853627,0.128324396183028,-0.0951936104515209,-1.51750124220922,0.84181125821152,10.9694206109107,8.52784796944518,-2.36886935248461,-2.57565832811196e-13
"SRR26447741",-95.8999362525219,-33.3649893811873,-59.0427398943752,32.2573678760073,-48.1857513005728,-23.7278710109767,-76.5046426409265,-9.59925980311271,-46.7294846319576,-9.42842879341037,-32.5581626132604,-3.75053834853575,2.76416956140016,-33.0036927925217,-42.7535210362232,44.6249523524492,-19.917010063171,-6.96157723976579,-33.5610361445633,41.90643540573,-17.9836276670671,20.4816717418332,-12.0926615616503,3.23934062508126,-1.32251644260903,73.1447007602407,-36.651015141797,13.2156983584444,-18.8342165428764,-21.6673515850476,-30.3666579093512,-18.5982031334101,-3.02448793523309,-33.318293940257,-4.00940320256819,-0.935076946634917,-12.1906346946682,-8.36523513960441,7.07570982679596,-5.01846033111708,7.51431622160858,-3.47794913884942,-0.576970894417498,-0.958604343830688,1.20522248283521,1.34339817819566,-1.21679577697431,-0.241884074141761,-4.3130715156691,1.73721003027418,1.63445098376513,-0.866697096071351,-1.27716358280904,-0.677534894798608,0.546107480383332,2.45995408703737,7.64066912691044,8.20607696974511,-2.31920268642476,-2.24300612805539e-13
"SRR26447740",-134.096498590681,-53.3270850451456,1.11549897600415,-55.401787500636,-94.4004908682561,-45.9711471822334,28.6742223195854,81.7690206114476,48.0084594823605,-22.8088909636848,-43.9116856399309,37.3551591140337,-10.1719729217905,10.1366604158402,-48.0333545422501,-6.27083551304834,39.2903904524552,-25.9691597743979,-29.6453236652025,-63.6930005691044,20.3267967912172,-10.0808890759435,40.2466479842166,-45.2216281644377,-2.24803342213559,-2.70121410333442,-33.9188206879392,-19.7995512647908,15.0546046712916,-6.62295781054141,14.0923491481798,0.664654399017746,0.996703346328718,2.66202721128623,-10.2439252708376,5.02209388220754,-7.5778074033297,-4.48930451636536,-0.0892724918168119,1.37310751710287,3.09027475651787,-1.83462860467184,-1.91627016968915,0.0458772906653497,0.847727887675733,-2.69455029268678,2.22531646654426,0.623618769648868,0.949173913318625,0.308879198251386,2.05377138354746,0.409641338751326,-0.0417462870571293,1.19897887451749,-1.00980189885384,0.502892294806001,8.65451995901469,9.22900186243564,-0.663658009272229,-4.35160533909101e-13
"SRR26447739",-139.147898964955,-50.4795601912006,4.16478189264352,-66.1344726213661,-47.1893765517785,-44.3699928567088,2.80551732791503,62.699735218164,28.4899830147352,-11.2901845800236,-15.1039411024586,25.7018141817155,-3.05575505044616,-41.8564618476437,-14.9104676300441,25.1796461564642,15.8976949583861,-8.01733381608624,0.442143698005725,-5.30386412526959,-3.93306401802306,-0.993318925012837,-46.9266911698965,82.520071248861,-7.02227638383864,-30.1995130199481,61.5982145698803,43.3335692691605,-5.49305176711367,7.90140886617945,-0.0770443731981567,-5.28175772831367,4.65199229921856,2.03720543601202,-7.2561737098637,-4.76412823062057,11.0387493379152,1.85477803768352,-6.34203176923802,3.35369590225308,-2.18875512181268,-0.480450571132643,1.84456489957549,-0.364191407702613,-1.32413836761828,0.579547035468435,-0.720465413813602,-0.14215712676596,-1.06806535395322,0.188594386170459,0.348627525359695,0.158443647228691,-1.38410122030536,0.669479105069057,1.91505742928188,-0.808110638771207,6.32094299365122,9.02584984255895,-1.77152639545973,-5.92907884247595e-13
"SRR26447744",81.7712672617346,27.7168972848214,-24.9191614054538,92.7844663257744,-53.18334639739,51.810065337275,-10.4326977065014,-91.8338282542106,-52.6175941127448,-18.8028196621083,-43.7484826203818,-19.0315644535496,-50.4384690572561,46.6586493536365,1.25983673429553,-1.30841099039535,53.0629699680883,-62.9987561943076,7.11960148857338,-15.2428139850256,29.8052015830493,-26.3909539799325,-0.456954245746494,38.6064149607921,6.33365923890997,-12.9585237073654,16.3718834797505,-14.2978083773552,4.54170490354085,-10.8499147717842,-0.871672987859874,-11.5020774877304,-2.45254750874506,-3.79294368044811,18.6463512752063,-17.4471507493132,-17.9062574560219,-2.09889049793397,8.45707628390101,-3.61569626442411,6.82420033472429,2.97629772818092,1.77638202033087,-0.790422093380804,0.558595333645221,5.03084683808756,-1.59999508410582,-1.3695462210552,1.47446096039012,-1.15925186459347,-1.15258409138513,-1.24056468484036,-1.00787588488522,-0.52679567399978,-0.0149263774852387,4.5136702983725,22.3036846632358,5.3112288335605,-3.12846479272707,2.71398084127766e-13
"SRR26447743",63.7231412834765,32.0523482406387,11.2112570603409,54.4688898432638,-8.45698853533081,24.2292165825039,34.4196204754998,-75.0230490394599,44.1838420792168,-4.053417018388,-48.9043373435875,62.9155214717625,-16.7063031410594,4.59649351942104,-1.48683300369965,25.4389230756534,17.9467834899549,33.4664278090485,27.199378357506,36.7044008497714,-19.0070050320918,11.4366487217052,12.7122622177098,-7.1862101661995,-19.3310155070674,-15.2292896370934,-32.3843614590964,52.0412437242008,23.2698247667228,9.66712383182317,6.54520332635864,20.7229165470619,31.6522526736905,21.1035271267345,-23.1436683264992,39.2114964442315,13.2633909157744,-12.5433113159193,-10.3106341671541,-12.1799547954896,6.74769689331856,-9.86831896703505,-3.50937232110605,-3.95819807971118,1.04777279941352,-0.52004698458203,-0.836603635742692,3.98450381618666,-2.44652515161839,-0.703004585305577,1.5723759024583,1.08722001463165,0.108631205243432,0.410817329172274,-1.30804372548595,-2.05202538638797,15.4440701023102,6.63560074916742,-1.14492118921355,-2.77094048661136e-13
"SRR26447742",53.7944753319209,30.3749383812602,67.9056710829548,-31.2724265108929,18.2255632551603,39.555137976466,90.4846971260938,-15.662642092516,63.5685826761771,-31.4337844158344,-6.59731523292349,33.7960252281756,-2.64543947023502,-17.9684982503991,60.2674854712994,-8.57731259291788,-38.7446992516592,-38.0802030454295,-37.4902125907645,19.0709485468468,-19.0786262077615,21.0902204892989,13.6932344532137,14.1120747036633,2.14152026314884,23.2961943523548,-1.47521970843577,-19.6889363210143,-54.4070991640557,-26.6557297891969,42.3958499431005,-2.672906316805,-22.3294332756141,-4.63359461598752,-2.97463996059786,-7.80068504838338,8.04113594936329,1.63583065225606,-4.8972135826816,9.02462806875143,-8.5812805537791,1.42440083537844,-3.06694272263154,-3.25947319759236,-2.42369584969771,1.20626613746025,-0.839026065507761,-5.04065130936044,0.238862182943792,2.73831937632661,5.02486851949752,-1.08066261641291,-1.28139514589778,-0.473810188600783,-1.52219826230628,2.23006076525876,17.8336033609614,7.48804719621068,-4.40511821612451,-3.15298731134311e-13
"SRR26447748",-15.5737414217097,38.6318369807341,-64.0751247387821,50.7691300260021,46.8222878955964,73.2887604442572,36.8071685392777,35.9701343781249,3.7214192538784,18.7269789181141,4.05582015850138,-21.2574396901341,19.2176162001051,22.8199047354921,28.7993122493133,6.93552504920951,-5.16119456535721,32.3426668486671,-2.87113143799782,-35.6760121305288,1.38855789249354,2.83901640396244,-29.7252466270656,-0.0346549726907043,2.74310736621305,23.2973480401645,32.2109606809487,-12.659443320999,34.9606638584394,-31.9682826161727,-10.7818924807362,-12.8624474567921,-10.7668564484087,-8.8513301028433,-69.3215924593703,37.5219353944354,-38.2791163665359,0.866429886354521,6.64045780101581,10.8641447458444,7.761146897522,13.699646758745,-6.99685922300728,-3.97474892097042,1.19886894760637,4.18029809484129,0.84072187534858,0.841039761299885,0.506006789660627,-0.649814504203708,-0.736019562699066,0.477826600760858,-0.953517036084165,-4.4318126257444,1.0186458853608,1.99100950072337,8.25409754213442,6.17091688711584,-1.52232750717818,-4.22417634725336e-14
"SRR26447747",-26.235564689529,20.0485619922846,-29.6044162016235,11.3447246319124,112.657986205074,51.0703231754148,11.3787774254341,28.2232204651208,-1.74105804640887,43.3348176913774,27.8320179477292,-0.406152031112467,12.1963573195554,24.6717839485568,6.24187496748762,-7.67664200994281,41.5061698996727,11.6424627491598,-5.91558967335794,-12.6181028549799,-0.190644987397895,2.55434611763632,3.80570343356693,4.04538419821348,-12.5673377907693,6.3161809255738,-34.1187102572768,25.1570287572407,0.982415217911729,8.60029328113744,-17.8204735665976,-23.0287536982912,-0.149388943294909,-4.00778948031478,-23.72598933759,-81.5343039242651,22.5127203671672,-0.384433298962063,-41.2886399442692,-2.15626761929713,-6.45949737052849,-15.1416512067625,-0.378730764101243,5.7193935615514,1.8073648549368,-4.35265609472543,-3.19886345526211,1.94166177330747,0.304030588900501,1.48652271657613,1.85493608579206,3.84968295997681,0.617556421252727,1.61193353569713,-3.18782715066971,1.14367292799484,8.98367847352131,8.51385386947111,-1.28884289773336,-3.53807559421923e-14
"SRR26447746",-69.1495122046063,47.628678138722,-83.5989316811836,60.0732950580086,-18.2095895349112,55.5306300936505,20.6128485676899,41.592354172368,44.4883749588782,-37.1835712603264,-16.4651963750537,-34.0281382131942,8.43964311987189,57.4425783116599,-1.25937235901675,-35.1203118229728,-21.5565025618514,37.0034977587363,28.449058308118,-45.4032081907067,-19.836253332675,18.1715431475176,-21.7425737306956,-4.67379349752196,-14.8168961204162,34.6293194317062,7.87971803393399,30.0058481519573,-22.6190906393418,2.24633696702915,-1.56429732737048,8.17502357145816,13.7694042946095,-6.46577688289996,69.4057444783768,8.87514129291917,8.27171567712216,3.30847879991294,12.3661273468405,-8.65695086714125,-9.88107992215005,-11.3771897880349,4.54285802090108,1.63383806132355,3.38455423791083,-2.59129383735112,-0.191970391791908,0.931055910523086,1.2305248281479,-1.35852829790261,-1.67532293528255,-0.283176559526442,-0.571248672193722,2.42653813040409,-0.642065595692211,1.12882244484178,3.604085609201,6.18593170053812,-0.245785130634375,-9.16778995383935e-14
"SRR26447738",-77.5626617499816,-48.7974798310329,-67.0995668258735,85.6724592581702,11.7410262395736,39.232812258178,-81.9871166838583,-24.5750929773592,18.280576414563,-76.0176028521311,-2.95237383297069,-36.255613140377,1.18353728249179,-22.9339864110477,-34.7284982251003,-4.94044402883658,-44.4305873766252,10.380693259561,-6.23121522157825,8.30414155960555,2.51539582504231,-3.17199661416509,7.33106763700342,-17.564522986628,5.36964701378947,6.10871101880219,35.561895968937,-34.8782339294269,27.1885220170716,22.6567408688407,38.5795875796392,15.9632016211634,-9.63519413639415,35.8954550123023,-22.5583872254623,-17.8086339673842,38.7411300517122,4.58419003330308,-20.2317904589304,-1.32020390587242,-0.161054415090933,-4.39366457656716,11.984744937302,-2.65421763939647,-2.69081356397143,1.10530689360891,1.99022488528513,-1.36638658579756,0.569488492684815,-0.0699154212204088,-0.197303450061232,0.490305571959003,-0.417617193836974,2.03119002951416,-0.485964219020816,-1.83683978289816,8.22938647477757,7.9024281706001,-2.08886684729843,-1.52118064238732e-13
"SRR26447753",-31.6189918054883,-25.4510027777159,-31.0767215855141,17.2965376840681,129.362529680695,65.5844062649803,2.35352933636388,12.7558471440978,6.93583482823537,26.544662932509,-1.17154814447424,46.4589299175607,19.0417113785714,-38.3439655653882,13.4796304440859,24.9497132335619,9.3354507431669,-14.0359312379864,-64.5432804076684,18.2065363677642,6.00139324531139,-7.75718051248966,-0.11547419036326,-39.9224301803428,13.6277769767216,-27.0616003757687,30.201714606807,-9.99991664359517,23.0647514855643,28.6695517381412,-32.8131390409627,4.45988534198793,3.72388650414925,-6.89266005541255,52.8089889635364,12.4947878179452,-11.8661358596941,-2.4013006057345,21.6169649638475,-3.89355482371229,-1.24664584297785,-6.35235582408077,0.879053571483939,2.90419830148335,5.00559777647634,-4.9938867143273,-1.17017250998837,-2.04154833457554,0.566465445661469,0.62884866986453,-0.498581052222391,0.376455854003357,1.36266823945544,1.79911824542538,2.04129938405445,-1.60647772534078,11.8932822612867,9.85409714743316,-4.02694659472759,1.36720062354767e-13
"SRR26447752",-91.8094811451567,-57.1105156561826,-1.06821596114386,2.72154058712694,102.508708770337,35.5521511079887,-61.1405012117787,6.91639570362187,41.7550031128133,-44.4884708408571,41.6545577434357,-25.3263919355189,-27.5094750933647,-28.1889520316892,-10.4181508182189,-29.2557972907216,-18.8545975859209,5.31836724338745,39.5672533003082,-3.61071741939814,17.0301945791593,-24.6295375067996,12.6142643201568,34.8566453908757,-10.3916029881108,-50.5086190307922,-62.3821645882448,-7.29712143439295,-29.7869195754914,-0.486622982965625,-14.9924557291861,6.10269686199042,-7.22275156071248,-17.006652326601,-5.07812955609729,24.0865805483475,-19.5732815402543,4.11602954403813,16.1560342448074,12.9382649158902,-0.219068145288809,10.0389045732901,-9.05343469236836,-6.35248105299156,-7.02002018939718,2.75211224386005,-1.23575780667838,-2.88645341383076,0.878566838561618,1.62894018784247,3.92496983091252,1.16524589527811,0.854581948593892,-2.49200833045649,2.08006041405793,-0.294169169246659,6.62841848248131,8.72362989297711,-3.32512308083237,-2.81270666480093e-13
"SRR21227071",19.8080174889268,146.271566718746,-6.82414494885533,3.65547770592251,69.1926028771938,-77.5007779633944,-26.9513947107973,40.0642387339408,20.2573771073353,-26.5953971368319,6.14218279796681,23.8082299441772,-30.0270889159037,-8.89040801622762,-13.2751061497145,-17.5689521418339,51.2199118484975,12.3057731428671,32.1531537947457,20.7036560872132,-29.6377321063286,34.8320121596977,25.132626803804,21.797085512951,-8.30625829230949,20.475366240855,16.3608787265457,-35.9316246306083,26.4597290945398,-3.19390997032714,2.89542082901146,2.20478970925177,-15.6239016233691,-21.1022361645055,8.13579711921152,4.46319698099899,5.3363678142537,-22.4794674375975,11.5656784038942,19.3900837932073,-0.940787405959092,-8.30054096712001,8.54863397341591,29.4838444086561,-2.09697396291923,-9.55131744369858,6.08223788396208,13.1908418803486,-0.726796259956755,0.253487332699519,1.36165014949793,3.01896004344603,5.88843688433973,-1.24613310434543,-3.49558305213072,1.81102405036729,11.2681609470902,-19.3743843045988,-10.0990307642867,-5.09519564127064e-13
