"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60"
"SRR12632429",81.943345389919,-53.6327827688647,0.157101868381622,25.1945773591306,-90.9273556497874,50.2956373224703,-12.4142358858672,-4.65628963369277,-4.44172910982538,15.2371378780293,1.61300287320184,-2.81029383521847,-7.23469642912563,-16.4178325627743,-30.6407735426553,7.9755115160247,16.6730989348241,-4.20123029730227,-1.13450753902852,-21.9533470148297,-1.59516657477091,-9.42865653553466,-21.8437784957592,13.5160467176686,4.09913877030833,-9.74359673374225,3.34894897005703,8.45827427882415,-5.49297428279106,3.78535389256652,9.53451467981489,-33.9333251185743,11.9850205888951,-15.3478538462241,10.6902768063589,0.997359945257618,-7.66524014175133,-7.68769615124916,-12.132519665904,15.4090968454021,14.6981361083756,-5.4352858542668,-7.14489353067721,-7.81311849021638,18.5780518975327,16.7059737690677,2.16990214576408,0.756579142600338,2.49015418869874,-2.63922001694987,52.7456191053077,-17.8602313487505,-15.5365251604876,18.9163523670499,-0.366757857050402,9.09212864125274,4.61497987173239,-1.20895981490008,1.23065080611734,-3.3063986661433e-13
"SRR12632428",83.6100234775221,-61.6420010144125,1.63374789278553,41.0081582656312,-83.1839092128426,39.7677086197697,-21.367065732645,4.49354584903769,-2.11685970689564,-0.627359947590766,12.5134573833074,8.59796801399463,2.24201583552574,13.1223882557449,-20.8796596617212,6.41836167498682,6.71351058081054,-12.8374978029625,-11.3367925715388,-17.4690108365314,12.7715464050651,10.2960642547096,-10.5298804971655,-2.15600349468809,1.39854764356037,11.4801254246136,1.43293159945057,2.42181609944742,-15.0386847860686,-2.40083612548654,8.37611633919286,-34.2582060431486,2.48298921651564,-5.61542905950337,34.9911800246028,7.37095562306297,-0.444987836907126,-2.57982425602036,6.64414234895144,14.8560329674772,-13.6142117499704,6.06958505882561,-1.9753913340123,0.60367792142588,-3.70812658966608,8.23060388716592,2.45815686166916,3.69070158230027,-6.44254075454095,19.5890550256894,-50.9372625031326,-4.7485092482724,-30.6804282056264,1.98986703614939,15.2875659413298,-3.89903249859507,-3.83180628590253,-8.98099552038203,-1.90559752790444,-8.08006005853512e-14
"SRR12632446",59.7117757763579,14.9856006669604,-14.5821426923685,-111.031218644086,41.1067027416203,15.7898583481798,-6.50537924270991,34.7570268561978,4.02303206198448,0.13391420879365,15.3878900868406,-26.7687957159519,33.2587878345216,1.78113435384666,-21.7620540218363,-0.391433071173328,3.00927246204373,-13.4462839407763,-8.97981794477626,-0.105602485178212,7.84384317302229,15.955393757038,31.8152197409257,-35.9544386752129,-16.238413274152,17.3763275761391,-5.46516821061187,-4.86489372053087,-13.7566970561195,-14.8226200172478,3.08287711727937,12.6004345973714,-11.7585565778564,14.9579170963709,27.9848018716751,-10.1658422276077,-6.81458118095649,-17.7127280770576,-36.6596490736868,-41.6882681730778,-13.2762542486406,-29.1258121252953,-6.84839980287939,-1.50158083836215,22.2675144359256,24.0098270449164,0.278711573086023,3.56799654759086,2.93171798920821,-8.44380095694173,-0.616017249454386,-6.2866698313095,-0.521846845402643,-2.92161754573049,2.4828127008944,3.5846165785221,1.94701917829343,-1.18205538425492,-0.53219745522149,-2.10953325120722e-13
"SRR12632444",53.5413844913526,20.0158012416853,-27.6600690043368,-131.612625690551,41.7481875831317,33.3719317561171,2.94350484313389,19.6550679191668,-6.04427411940678,21.2612598006015,6.40116730041473,-30.8643175402273,15.6856850417429,-51.7652846348423,-58.4172741371375,-13.5388647143973,0.0632572717623141,9.40010323331921,-0.176651423522305,-3.73555090778073,-3.46001396068054,-8.21245134199008,2.83599418245405,7.20660977700258,22.1978258643055,-4.66060884426024,-18.408667461553,-1.94805543041352,7.23074652628443,-0.0553541685681118,1.12913822840102,17.0859711298563,-3.27271847662266,38.6279836558148,26.8147312575559,-39.0822432560572,-17.7966578529492,26.9694481200528,24.8953819452294,23.0210831279618,11.1167102920089,13.7498011679388,10.9435135607327,-4.58000629321351,-3.1196036662357,-16.779326472248,3.64642209284646,-0.377250293770511,-10.4659682951549,2.6495301050547,1.38823764785785,2.60023376761348,-4.00593800843018,-1.23674115338067,-1.14705527739526,0.631032856643069,-1.78703768348102,1.93770278776447,-0.930500507247027,7.34886815029895e-13
"SRR12632447",17.5828742712659,11.1999004248144,-23.767607038783,-139.627064876826,39.6408618076436,13.9499297837046,-13.2098145774095,7.90704939919299,-4.11365450424958,49.9879326136273,11.1107092206221,-57.9954859037637,13.1913515789997,-32.1433087544576,-46.2055576004792,23.491812977626,-5.45447693773112,1.06402020316927,2.2171788820532,3.08356541175341,1.63826732931209,-8.59618109867731,23.0404890212499,-8.56717380561999,-19.4386786787409,6.36070731605474,-12.3206065716467,-5.75414844279076,16.5190493741159,8.47261944580745,-4.73783029216681,-31.792234700115,21.5288779062039,-33.9614657156679,-44.3698849768152,36.025447425116,14.8949784656249,-5.10649890467544,5.24622037459283,-3.07565364957305,-11.6125431856188,6.04438652252968,-3.52230369209095,8.06768335276199,-18.3173278529748,-4.95659722930424,-4.69018377461741,-2.74236892667331,8.44191908928069,8.64687854449207,-4.00469766859802,-0.722326035235022,1.62928497840568,1.01744768477238,-2.79219987447307,-0.977039851743059,-2.76161214790839,1.42918361805021,2.45607318442085,-1.63358584472084e-13
"SRR12632404",66.2997526912465,-76.9090775756503,-16.2902367481756,-7.23027843715129,-1.05532605182481,-58.9913737191329,9.80378107371444,-18.7044513873401,7.78820517818111,-16.1533066391119,-8.10387136983203,31.0372447647223,2.26638882338104,7.45517017842173,0.322602066408848,4.29439832466041,2.6281398795323,-1.26129662292759,-4.72295188040989,-1.97002029307841,9.61033291011848,-1.03344489105083,0.543227047849793,0.82675788423562,4.69499762068941,-2.35276087010455,0.689599619032953,0.969376178849332,-8.40764091927716,-4.99424169919052,5.86119499229971,-13.5448649643737,-1.85182915356676,-0.106125221756321,19.8142114652565,-6.87747817332125,-2.67494005103009,-5.61384781781308,7.2947304322887,-17.1939073003638,-23.7053691843739,2.23383311388856,-0.689082988886108,3.10262735972586,-9.89492007519179,-10.0950679113413,-2.65567617762966,-2.71641572795439,0.0991859381724821,32.6361745536373,3.81133571156298,1.73773720389087,1.62085101087821,7.72447014612275,-44.3288900151908,10.2473355752461,4.83580102896206,39.0977665053016,5.87339047471033,-4.75281435301927e-13
"SRR12632455",55.1007601300602,-75.6942146420241,-21.7958521668368,-14.4540709460408,11.1751355770073,-63.1852495878474,4.08626153404821,-16.5198806791122,-0.550395137532256,-16.4365035445062,-18.5190085861795,7.55844899650264,5.46875639852394,-19.7836286057403,15.345511641871,-12.8176081082984,-4.33844372663224,-1.4346786540231,-1.73558100548364,-1.7801076343201,8.93409637173538,2.91793058015859,-12.2025621610907,6.91380736132832,3.18187139645415,-0.959294436644608,-1.64282686679771,-10.613299088958,6.67908055564282,-0.860815058203248,-7.12328371033573,11.9295195664827,-3.60788229655271,5.96767934575679,-6.51279624102378,-5.8489418146503,11.5591449897485,-1.13589692894732,2.84681282630611,-3.82486315750222,-18.2833724751273,-5.3494004362566,-14.6392373431101,7.43052469656251,-18.1834079973124,-5.57587893458304,-1.97623670628056,0.520913948171658,-5.67287106586107,-1.39406341474293,14.6789048433039,-45.70462288799,-16.2822438208177,-21.5507267230129,19.3449195014221,-38.9317696281351,0.531129774988704,9.98037468143884,8.81750604194566,-7.92693547520956e-13
"SRR12632454",61.2699012072508,-66.5115425397292,-16.4510268799404,-22.9356537517574,12.7418265886393,-50.7079917870348,1.84042073389849,-12.3680721000371,2.09932629210349,-18.0912924533512,-17.0383080453575,7.03642932372771,15.0496835435972,-1.44357397206784,18.5791325492871,-5.27065755287134,-6.45325170801853,-2.50358686591943,-4.75038559818123,3.20748748172078,9.41970612294217,10.3662078950815,-1.67741922762741,-6.67488993026811,5.23949466164193,3.27640423452587,-5.26918033148951,-7.86589470797443,1.60471456338586,-6.52637412962558,-0.496460381601121,4.96775426140103,-9.80488404614024,4.1288051846567,5.78332023075574,3.58670785174063,6.2327808361109,-4.06947643387708,11.7768942624311,-10.5000007254774,-22.02579991892,1.36830945102774,-7.02300019423501,7.32641205104094,-25.1161922997003,-18.0986106352487,-3.09509452921636,-2.27612524230234,-11.1325204395978,9.48658290301006,17.8451280054816,4.984099200474,-3.93045357009803,17.0568822936809,-4.10575674053474,15.1565515016206,23.9441088484683,-48.1295191344334,-12.8761436581776,-6.78288859540938e-13
"SRR12632453",64.2976285485535,-69.4668969145325,-15.6776365894939,-24.7449500200339,0.333638168028399,-54.8542907067073,10.0062036663188,-26.9066068710416,4.28748600047243,-2.91331741842296,-18.848814245053,10.5287806082147,-7.0885422027769,-21.465201235928,0.428181026067504,1.25978506988907,5.75363556402506,4.94976429706673,5.74355198022864,-3.18135649733719,-8.50053816584563,-14.9607877458641,-9.52058442141406,15.4486982026045,1.05816911480658,-15.0529511829899,8.73430475092741,7.06315678920008,2.13961753507365,5.3617739660048,3.07089600379721,-6.40539367548884,5.82724622641567,-4.74406442206396,-4.75894366326184,-12.7655785670645,-16.3641398342437,-3.44598259071669,-12.1513903978745,-14.7706856459353,1.48732758443253,-10.5178358173104,0.680937900673212,-2.20945041513269,5.62911852368467,-2.54329271792004,1.37816594539232,-0.132171293363125,7.27796286225755,-14.8472933356098,-10.195449626314,12.6923089106668,-3.85057355296288,18.251356775048,-28.3297621819715,-33.0453588687099,-39.8790112664965,-21.9942334438614,-4.05462394514393,2.34096379433946e-13
"SRR12632452",66.2175394330697,-69.1741448996684,-9.74480923983272,-26.623575563495,12.5790889450143,-50.1280386753711,6.29118033703298,-14.7737845356196,-3.44685159338073,-1.95022353182637,-22.1079167486453,8.05273086370393,-2.34097845703665,-14.3694302836993,7.94667451286322,-5.06085901052521,-0.410161424269452,1.50093849013176,5.8086763491965,1.00949171311539,-3.5330318082683,-3.89441396748564,-8.88748287618839,6.75252399520326,10.0098730942101,-18.7982013060239,9.07087400949802,0.796385999383924,6.24085157594189,4.29715257004486,-6.89032714304687,6.36129656827464,0.539318864184507,-5.22524421769021,-11.6360269177849,-4.36113784084314,-4.21455627216683,-1.21484824710931,2.55326376118558,-12.1508838439101,-16.0377421024412,-12.8688236999522,-10.5923072847327,-0.386171957523854,-0.520997654995943,-1.86066253200474,-0.465959120100684,2.6243688567725,-25.0837445569266,-2.55489788244872,-2.48319808171167,17.5792907862634,4.38097800582864,29.322910245641,45.3019491955774,25.9008970632036,-20.8754191047282,17.7272764464344,9.7050881180839,2.3331678386182e-13
"SRR12632451",68.4589076809914,-71.0028277841432,-21.4869552506242,-25.1008315983824,-1.39613063216453,-54.362512922352,17.6111234243777,-30.1826684601464,4.23501829924512,-1.27434605972963,-23.929334200875,7.20042059659051,-9.53450513514939,-32.8499140091695,-1.48323595395481,-5.00554843174743,10.5652458482105,12.1832108126623,9.39100233347195,-2.79153957411317,-11.4021361785802,-19.7452787884216,-19.510288113427,25.2481555603283,6.0969221818961,-18.3577959250951,7.92566658959305,7.70247722182228,7.58775806785418,5.39490745062615,-0.645798889479464,-4.12609768563548,8.96031312000262,-4.45519339110722,-19.2381131541228,-16.2853905501294,-8.1335645118431,3.70839184239336,-3.98880455097443,-8.46622572533959,1.05666957688805,-12.4099373763049,-10.7790817516219,1.90147501833854,7.13234692681285,18.4790099863225,-2.14092710708432,-0.654620641516111,20.4241889891033,-12.2415587516088,-15.406043941313,21.4188373924343,-21.0115672467811,-38.7509033439426,-2.14670353038802,19.4208741987732,27.219457222505,-2.08060154297478,2.66498672760172,3.850944628285e-13
"SRR12632424",93.9775977609763,-60.2253208017172,-5.28200432197502,52.4576672195058,-82.4084693154296,28.3539857587911,-20.1303145210225,6.54158150642403,8.01410660943697,-7.50335411418853,11.2125924338261,-9.67153497409439,-7.67582264216618,-4.18122353618572,-1.62622532895691,8.09832158294005,16.3714020569317,1.15054799230475,-2.78255670277985,-6.41737800478443,-4.39192447361482,-2.70402565976061,-2.43354974689992,2.02431149373079,-21.6017084053462,6.03543366851675,7.94369204350213,4.41805167993927,-0.347211580604818,3.19361898445615,4.2564686667564,-24.1807933844357,15.1405319420582,-13.466705078544,-8.86003659042013,-15.6597355148192,-30.4240861818929,5.3189403270099,0.338649467603758,-23.0748220374606,-5.90519356921301,-7.60320334917083,31.5172993569056,-7.92863530672596,7.15482597350704,-27.1173041461393,6.43534971063147,-1.10391038223191,-31.5327501246291,-2.51661896330877,-3.456853466033,-8.65096922926901,37.2360631812549,-22.206608405568,3.94235845678247,-2.87960312353844,9.44225231580045,-6.95991807946464,6.3918101407744,-6.60544102054628e-13
"SRR12632422",78.1372744283043,-72.5792323778646,10.259742347499,38.3185734230638,-78.6389933850358,37.7784841469638,-35.0738261321344,15.5058732474739,6.93860838242722,-3.03635853630943,-10.1695073170474,-37.5142537928637,36.2679036495954,-9.96521204775503,61.5020998677275,14.5032872866551,-25.2945288770467,32.0173835478543,27.899374660746,66.1712278432206,-1.71876147810313,-48.3793604142308,58.7194348660564,0.646644920800078,15.1899816103628,-18.1837934317226,-7.54189788474222,0.285641667733199,-11.4875954634141,15.2355281643926,7.60403651509308,-7.62553053609389,7.88467420744029,9.33117819847315,15.63088266985,-0.554376527716204,8.64155255369007,-0.386817582424167,-2.53084536629489,10.9368219734519,2.59342165405543,0.283536730308976,-7.96371340936072,-0.127195745965578,0.873826475236929,5.40246089828953,-0.88525490656364,0.130739041465321,-2.50371961539846,1.46319518546977,-0.489230923528721,-1.23842523405568,0.741215347534176,-1.94253878749352,-0.833272985547836,-0.563369122708242,-1.04556741211481,0.930829313246432,-0.330888103975831,-2.55834741412497e-13
"SRR12632421",85.3818807640871,-48.4652131315805,-2.5843652322418,49.979459139325,-76.0446446279354,24.682168480044,-28.4652127715657,33.4677845214946,8.92228287728361,-29.9905930272847,-0.67068394978729,-26.3513230296485,26.473526473094,-10.0491646703382,31.0678691243498,-14.4990690608766,3.94482484622702,-0.612543349617165,-9.3117228580151,1.69768890726683,9.1081591118019,31.9432961002988,-1.26425170451348,-16.2720000546614,-33.2129053832983,28.6921108205792,-2.91812398308554,-9.74142276784412,17.945231795532,-11.2342360996578,-10.8406232692993,31.9079140193323,4.77333311533828,-7.73632102581109,-45.9523024718958,-24.8982656488864,-15.3980007856643,18.457471233666,23.8018082253987,6.1545550526131,-0.0720047509721725,3.62075654414377,-0.613691578722634,-7.16507827904589,20.7999013305279,15.0701342130466,-1.52293282749429,-0.595662426789516,17.097531466212,24.9482051998518,2.87850723778157,5.50169317578985,-10.084403389766,10.1971532894811,-2.65879329981586,-2.00940189168511,-4.37663535465824,0.888453582903174,0.464833721533397,8.19357602599435e-14
"SRR12632443",81.7618692695744,-21.4283412223947,-11.1732391604304,-82.5618195907884,52.2062118451777,23.3456962725581,7.59703962580949,53.4627364791255,3.60417781625059,-16.0855560512064,29.4171831422589,12.6944388348119,-24.270629769701,20.2551249712086,20.7203151514667,5.77015445475416,13.9505068313536,-1.64433961356863,-1.99815480282148,-4.53956386478086,-3.82910738542271,-2.49523753211452,2.73815042941147,-9.28732303223182,-13.5906806700817,-15.6353799332605,35.2766040759757,24.0496508409235,-26.1479170356197,7.93937180774784,-9.86003429107951,14.1664043128096,-0.255460999962542,-8.95754419069362,-11.3975181524634,-14.5493328442505,-9.12194040588856,12.4591233401461,-53.4433591192115,43.4633235380854,-27.1695745329444,21.2476529001105,5.8221248474984,2.52302117653747,-13.051811570412,-7.16858440955499,-1.37122487810646,-4.50693437701668,8.10313115610756,4.48148671408847,3.22893946040605,2.68618657898174,2.06590743593623,-0.693378662541029,2.6854665384728,0.0318205389962777,1.76026730309449,-0.829989258327507,0.632890655572785,-7.24982031873045e-13
